1990-1-A											
6	6	6	5	5	6	6	6	7			
5	4	6	5	5	6	6	6	7			
3	4	5	4	5	6	5	6	6			
3	7	5	6	5	6	5	6	7			
4	5	5	5	5	6	4	5	6			
4	7	6	6	6	5	6	5	7			
4.25	5.58	5.58	5.17	5.08	5.92	5.5	5.75	6.58			
											
2009-5-I											
6	7	7	8	7	8	5	6	7			
7	7	7	8	6	8	6	7	7			
7	8	7	8	7	8	7	7	8			
8	8	7	9	6	7	6	6	8			
6	7	7	6	6	7	4	6	7			
9	9	9	7	7	7	6	9	8			
6	9	7	7	6	6	4	7	10			
6.92	7.83	7.17	7.58	6.42	7.33	5.42	6.75	7.75			
											
2009-F-A											
9	8	8	7	9	8	8	8	8			
9	9	9	9	9	9	8	9	9			
9	6	8	9	9	9	9	8	9			
9	8	9	8	9	8	8	9	8			
9	7	9	7	8	8	7	7	8			
9	8	9	7	8	9	8	8	8			
8	7	8	8	8	9	9	7	8			
8	8	8	8	7	9	8	8	8			
9	8	8	7	7	9	7	10	8			
8	9	8	9	7	9	7	7	9			
7	8	8	9	7	8	7	8	9			
7	7	8	8	8	9	7	7	8			
8.45	7.77	8.32	8	8	8.68	7.73	7.95	8.32			
											
2010-1-A											
7	7	5	5	6	6	6	7	8	6	8	7
7	7	6	5	6	6	6	6	8	7	8	7
8	7	6	7	8	6	8	6	9	8	8	7
7	8	7	5	7	8	6	5	8	7	8	8
6	7	6	6	7	8	6	6	7	7	8	8
6	7	5	7	5	5	8	7	9	7	7	7
7	7	5	7	7	6	6	6	8	6	7	8
6.83	7.08	5.67	6	6.58	6.42	6.5	6.17	8.17	6.83	7.75	7.42
											
2010-1-B											
7	8	8	5	7	8	7	8	8			
4	7	6	6	7	8	5	8	7			
5	7	6	5	6	6	5	6	8			
6	7	6	3	6	6	7	8	7			
7	7	6	7	7	9	7	7	7			
6	8	8	4	8	8	7	8	7			
7	5	6	5	6	7	6	8	7			
6.08	7.08	6.5	5	6.67	7.42	6.33	7.67	7.25			
											
2010-1-C											
9	8	7	5	7	8	8	8	8			
7	6	7	8	4	6	7	8	7			
7	6	7	7	3	9	8	9	8			
7	7	7	6	5	3	6	6	6			
6	6	5	5	4	7	7	5	7			
6	5	5	7	5	8	8	8	8			
7	7	5	5	5	7	7	8	7			
6.92	6.42	6.17	6.08	4.67	7	7.33	7.5	7.33			
											
2010-1-D											
5	6	8	7	7	6	5	6	7			
4	5	7	6	6	5	4	6	6			
5	6	8	6	7	7	7	7	8			
6	6	8	8	7	7	9	8	7			
6	4	8	9	8	8	8	8	7			
5	7	8	6	8	6	7	5	6			
5	5	6	7	6	7	7	8	8			
5.17	5.58	7.67	6.92	7	6.58	6.75	6.92	7			
											
2010-1-E											
6	7	5	5	6	7	6	7	8	6	7	8
6	5	3	6	6	7	5	5	8	4	7	6
5	6	7	7	4	8	4	5	7	5	7	6
5	3	5	6	3	9	5	4	9	5	8	7
5	3	2	5	6	6	6	7	8	3	9	7
5	6	6	4	5	7	6	6	8	4	7	8
6	6	5	5	6	7	5	6	7	7	7	7
5.42	5.17	4.75	5.42	5.25	7.25	5.33	5.75	7.83	4.83	7.33	7
											
2010-1-F											
6	7	8	6	8	6	8	6	8			
5	7	8	5	8	4	8	5	9			
7	6	6	9	7	7	7	5	7			
7	8	7	8	9	7	8	7	8			
7	7	8	6	8	7	8	5	9			
6	7	8	7	8	7	8	6	8			
6	7	8	7	8	5	8	6	8			
6.33	7	7.67	6.83	8	6.25	7.92	5.67	8.17			
											
2010-1-G											
7	8	9	6	6	8	8	6	6			
6	8	8	7	6	9	8	5	5			
6	8	8	6	7	7	9	7	6			
7	8	9	6	8	8	9	7	8			
8	6	7	7	7	9	6	9	8			
7	6	8	7	8	9	7	7	7			
6	8	7	7	7	7	7	6	8			
6.67	7.5	8	6.58	7	8.17	7.75	6.67	6.92			
											
2010-2-A											
8	8	6	8	5	6	6	6	8	6	7	8
8	7	7	7	6	7	9	5	6	5	8	6
6	7	7	6	6	8	5	6	7	4	6	7
6	6	7	7	6	6	5	6	8	7	6	8
7	8	5	6	5	6	4	6	8	6	6	8
7	6	6	7	6	7	6	7	8	7	7	8
7	8	6	9	5	5	7	7	9	6	9	8
7	7.17	6.33	7.08	5.58	6.42	5.92	6.17	7.75	5.92	6.92	7.67
											
2010-2-B											
8	5	7	6	9	9	9	8	6			
7	5	7	7	8	8	7	8	6			
6	6	7	6	8	7	7	8	7			
8	7	9	6	9	8	7	8	8			
9	7	8	6	9	8	7	8	7			
8	7	9	5	8	8	8	7	8			
8	7	8	5	8	7	6	8	7			
7.75	6.33	7.83	5.83	8.42	7.83	7.25	7.92	7			
											
2010-2-C											
8	7	7	8	7	6	6	7	7			
6	8	8	8	7	7	5	7	9			
7	6	6	9	8	7	5	7	8			
7	6	8	8	7	8	5	8	8			
7	7	8	8	8	8	6	8	8			
6	7	8	9	9	9	7	9	8			
7	7	8	8	8	8	6	8	8			
6.83	6.83	7.67	8.25	7.67	7.58	5.67	7.67	8			
											
2010-2-D											
6	6	8	6	7	7	9	7	5			
8	8	8	5	6	7	9	7	7			
7	7	7	7	7	8	6	7	8			
7	6	8	6	8	6	9	9	7			
6	7	8	5	8	7	9	8	8			
6	7	7	7	8	7	8	7	7			
6	7	7	5	8	7	9	7	6			
6.5	6.83	7.58	5.83	7.5	7	8.58	7.33	6.92			
											
2010-2-E											
6	8	7	5	5	7	3	8	7	7	7	7
6	6	7	6	7	7	5	8	7	7	7	8
7	7	6	6	7	7	5	6	8	7	7	7
5	8	7	8	7	7	5	7	8	8	7	6
5	5	7	5	7	7	4	6	8	5	5	6
6	7	7	6	6	7	4	6	8	5	6	8
5	6	6	5	6	6	4	6	7	6	7	7
5.67	6.75	6.75	5.75	6.5	6.92	4.33	6.67	7.58	6.42	6.67	7
											
2010-2-F											
5	7	7	7	8	6	7	6	8			
4	7	7	6	8	6	6	6	8			
4	7	8	6	7	6	6	6	9			
5	5	7	5	6	7	5	5	7			
4	8	8	7	8	7	6	7	7			
4	6	7	5	8	6	6	5	8			
4	6	7	5	5	7	5	5	8			
4.25	6.58	7.25	5.83	7.25	6.42	5.83	5.67	7.83			
											
2010-2-G											
6	6	8	6	6	8	6	7	7			
7	7	9	7	7	9	6	8	9			
7	6	8	8	8	8	6	7	8			
7	5	8	8	7	8	6	7	8			
6	4	7	7	5	8	9	8	9			
7	6	7	9	5	8	7	7	7			
8	5	8	8	7	7	7	6	7			
6.83	5.58	7.83	7.58	6.42	8	6.58	7.17	7.83			
											
2010-3-A											
4	6	8	6	8	9	6	3	8	5	7	8
5	5	7	8	6	8	8	5	8	6	7	7
4	6	8	6	7	7	8	3	8	5	5	5
5	5	9	3	6	5	7	4	7	8	6	7
5	5	8	3	6	5	6	4	8	7	6	6
5	6	7	4	6	7	5	5	8	5	6	7
4	6	8	3	7	8	8	3	7	6	5	9
4.58	5.58	7.83	4.58	6.5	7	6.92	3.83	7.75	5.92	6	7
											
2010-3-B											
8	7	8	9	9	9	8	7	9			
4	8	7	6	7	7	5	7	8			
6	8	7	9	6	6	4	6	8			
7	8	7	9	8	7	8	7	9			
4	8	6	7	7	6	5	6	8			
6	7	7	7	7	7	8	8	7			
6	7	7	7	7	8	6	7	7			
5.83	7.58	7	7.75	7.25	7.08	6.33	6.83	8			
											
2010-3-C											
6	6	7	5	7	6	7	6	6			
5	6	7	6	7	6	5	6	6			
5	6	7	7	7	7	7	6	6			
5	7	7	7	8	7	7	7	7			
5	6	8	6	7	6	5	6	6			
6	7	7	6	8	6	7	6	7			
5.3	6.3	7.1	6.2	7.3	6.3	6.4	6.1	6.3			
											
2010-3-D											
8	8	8	8	6	8	6	5	8			
7	7	6	8	8	8	6	7	8			
7	7	7	6	8	7	7	7	8			
7	7	7	5	5	6	5	7	8			
7	6	7	8	6	6	7	6	8			
7	6	6	9	6	6	7	5	7			
6	6	7	8	6	7	7	7	7			
7	6.67	6.83	7.5	6.42	6.83	6.5	6.33	7.75			
											
2010-3-E											
7	7	6	6	7	6	5	5	7	4	8	7
7	7	8	6	8	7	5	5	6	5	10	8
8	3	6	6	7	7	4	4	7	4	9	6
7	6	6	6	7	6	3	4	7	4	7	6
7	7	6	6	6	5	3	4	6	4	8	8
8	8	6	6	5	6	4	6	8	5	8	7
6	4	6	5	6	6	4	5	7	4	6	6
7.17	6.08	6.17	5.92	6.58	6.17	4	4.67	6.83	4.25	8	6.83
											
2010-3-F											
6	6	8	7	8	7	7	6	8			
6	7	8	7	7	7	8	8	9			
8	7	9	5	8	9	7	8	7			
8	9	10	6	6	7	9	9	9			
7	7	8	5	7	7	7	7	8			
8	6	8	4	8	9	6	9	6			
5	5	8	6	8	9	7	9	7			
6.92	6.67	8.33	5.75	7.5	7.83	7.25	8.08	7.75			
											
2010-3-G											
7	7	8	6	7	8	6	6	6			
8	7	9	6	6	6	6	7	7			
8	4	4	6	6	8	8	6	5			
6	6	6	4	6	8	7	7	6			
5	6	6	5	7	8	6	8	7			
6	6	7	5	6	8	4	5	4			
5	8	7	4	6	8	5	8	7			
6.42	6.33	6.75	5.17	6.25	7.83	6	6.75	6.08			
											
2010-4-A											
7	7	8	5	7	8	7	7	8	7	8	8
8	6	6	7	7	7	7	8	7	9	7	6
6	7	8	7	6	7	5	7	8	7	7	8
7	6	6	7	6	7	7	7	5	7	7	7
6	6	7	4	7	8	7	8	8	8	7	7
7	7	8	5	7	8	7	7	8	7	7	8
6.8	6.5	7.2	5.9	6.7	7.5	6.8	7.3	7.5	7.4	7.1	7.4
											
2010-4-B											
4	6	8	6	6	7	7	6	7			
5	5	7	7	7	7	7	7	7			
5	5	7	7	7	7	6	6	6			
4	6	8	7	7	7	6	7	7			
4	6	7	4	6	6	7	7	7			
4	5	6	5	8	7	8	8	7			
3	5	7	7	8	7	7	7	7			
4.17	5.42	7.17	6.25	7	6.92	6.83	6.83	6.92			
											
2010-4-C											
6	8	6	7	6	5	3	6	6			
8	8	8	8	6	7	5	6	8			
8	7	7	8	5	7	6	6	8			
6	6	7	7	5	6	3	5	7			
6	6	6	7	5	6	4	6	7			
6	7	7	9	6	7	4	6	8			
6	6	7	8	6	6	2	5	10			
6.5	6.83	6.83	7.67	5.58	6.33	3.83	5.75	7.67			
											
2010-4-D											
8	6	8	7	7	6	6	8	8			
8	7	8	8	7	10	6	8	8			
6	6	5	6	7	7	6	7	8			
5	6	7	8	7	8	6	8	8			
7	7	7	7	6	8	5	7	7			
5	6	7	5	5	7	6	7	7			
9	9	9	7	8	8	7	9	8			
6.83	6.58	7.33	6.92	6.75	7.67	6	7.67	7.75			
											
2010-4-E											
6	8	8	9	8	8	8	9	8	8	8	8
5	7	9	9	9	7	7	8	9	9	7	7
8	9	9	9	9	9	6	9	9	10	9	9
7	7	8	6	7	7	7	8	8	7	8	8
6	8	8	6	7	8	7	9	8	8	8	7
5	7	8	8	8	8	7	8	7	8	7	8
6	6	7	8	8	8	5	8	7	8	7	7
6.08	7.42	8.17	7.92	8	7.83	6.75	8.42	8	8.25	7.67	7.67
											
2010-4-F											
5	7	6	7	6	6	8	8	8			
6	7	5	9	8	7	7	6	8			
6	8	5	9	8	6	8	7	8			
7	8	6	10	8	8	6	7	9			
7	7	7	8	7	7	7	6	7			
6	7	6	8	8	8	7	7	8			
6	8	7	9	7	6	7	6	8			
6.17	7.42	6	8.58	7.5	6.83	7.17	6.67	8			
											
2010-4-G											
6	8	7	6	8	7	7	8	7			
9	8	8	8	6	8	7	6	7			
8	8	7	6	7	8	7	7	7			
8	7	7	5	7	8	7	8	7			
8	8	5	6	8	8	6	8	7			
8	7	5	6	7	8	6	8	6			
9	7	6	6	6	8	6	7	8			
8.08	7.58	6.42	6.08	7	7.92	6.58	7.5	7			
											
2010-5-A											
6	9	6	6	7	7	6	6	9	6	7	8
8	7	8	6	6	7	7	7	8	7	9	6
8	6	8	8	6	7	7	8	7	8	6	6
5	5	7	7	7	8	5	6	7	6	7	8
6	6	8	5	6	8	6	8	9	8	8	8
8	7	8	8	8	9	7	6	9	8	8	10
8	5	7	6	8	9	7	7	9	8	8	8
7.08	6.33	7.5	6.58	6.83	7.83	6.5	6.83	8.33	7.33	7.58	7.67
											
2010-5-B											
7	7	9	7	7	7	7	6	5			
6	8	7	7	7	7	6	6	6			
5	9	9	6	8	7	6	7	6			
5	7	7	8	7	6	6	7	5			
5	8	8	5	7	6	6	7	6			
6	7	8	5	5	7	8	6	6			
5	5	8	4	5	7	7	7	7			
5.5	7.33	8	6	6.58	6.75	6.5	6.58	5.83			
											
2010-5-C											
6	7	9	7	7	7	9	8	10			
7	8	8	8	8	7	9	8	8			
10	6	6	6	7	8	8	8	8			
7	9	9	7	8	7	8	8	9			
7	7	8	9	8	7	8	9	8			
6	6	7	7	7	8	7	7	8			
7	8	8	7	8	8	8	8	9			
7	7.25	7.92	7.25	7.58	7.42	8.17	8	8.5			
											
2010-5-D											
6	6	6	4	7	6	7	7	8			
6	6	8	4	7	7	8	8	8			
8	6	6	5	6	7	8	8	8			
6	7	7	5	6	7	6	6	7			
6	7	7	5	7	7	6	8	8			
5	5	5	4	6	7	6	7	7			
5	5	5	4	6	8	4	7	6			
5.92	6	6.25	4.42	6.42	7	6.5	7.33	7.5			
											
2010-5-E											
7	7	7	6	8	7	8	5	6	6	8	8
7	8	8	8	7	7	7	6	9	4	6	6
6	7	7	5	7	7	8	7	7	7	7	7
6	6	7	4	8	6	8	6	9	6	7	7
5	5	6	4	6	6	6	6	8	6	6	6
5	7	7	7	8	7	7	6	8	6	7	8
5	5	7	8	8	7	7	6	8	5	8	6
5.83	6.42	7	6	7.5	6.75	7.33	6	7.92	5.75	7	6.83
											
2010-5-F											
5	6	8	5	8	6	10	8	9			
4	7	9	6	8	5	9	8	8			
3	7	8	7	8	7	9	6	7			
4	6	8	9	7	6	10	10	10			
6	8	9	6	7	7	8	6	8			
6	8	9	7	8	7	7	7	8			
6	8	8	8	8	8	8	7	8			
4.92	7.17	8.42	6.83	7.75	6.58	8.75	7.33	8.25			
											
2010-5-G											
7	5	9	6	7	6	9	7	9			
5	6	7	6	7	6	8	7	8			
9	7	8	8	8	6	9	7	9			
6	6	7	6	6	7	6	7	8			
6	7	8	7	5	5	8	6	8			
7	7	8	7	6	7	9	8	9			
6	6	7	6	7	7	7	7	7			
6.5	6.33	7.67	6.5	6.58	6.33	8.08	7	8.33			
											
2010-F-A											
10	9	8	8	8	8	7	8	9	7	7	8
9	9	8	8	9	9	8	9	9	8	9	8
9	8	8	8	8	8	7	8	8	8	8	8
9	8	7	7	7	7	8	8	8	9	7	7
8	8	9	9	8	7	7	8	8	7	8	8
9	8	8	8	8	7	7	8	9	7	8	8
10	7	9	9	8	8	8	8	8	7	8	8
10	8	9	9	9	8	6	7	9	8	8	9
9	8	8	8	7	7	7	8	10	8	8	9
9	8	9	9	7	7	6	8	9	7	8	9
9.22	8.11	8.33	8.33	7.89	7.56	7.11	8	8.67	7.56	7.89	8.22
											
2011-1-A											
6	5	5	6	6	7	5	7	7			
8	8	9	8	8	9	7	9	7			
9	9	9	8	9	9	9	9	8			
7	8	7	7	8	6	9	8	7			
6	6	6	6	7	9	5	8	6			
5	5	7	6	6	9	6	8	7			
6.8	6.8	7.2	6.8	7.3	8.3	6.8	8.2	7			
											
2011-1-B											
7	7	7	8	7	7	6	7	9			
4	6	6	5	6	5	4	6	6			
4	8	5	6	7	5	6	4	7			
5	7	8	8	8	7	8	7	8			
5	8	8	7	8	7	7	8	7			
6	9	8	9	8	7	8	8	9			
5.1	7.5	7.1	7.2	7.4	6.4	6.6	6.8	7.7			
											
2011-1-C											
5	6	6	6	8	7	7	7	7			
6	7	8	8	7	8	6	6	8			
6	8	7	8	6	6	7	7	7			
6	8	7	8	7	7	5	7	7			
5	6	4	8	5	7	4	7	8			
6	7	7	7	7	7	6	7	7			
5.7	7	6.6	7.6	6.7	7	5.9	6.9	7.3			
											
2011-1-D											
7	7	8	8	7	6	8	8	7			
7	9	9	7	9	8	9	8	9			
8	9	10	8	9	7	8	7	8			
6	6	6	6	7	5	7	5	6			
4	7	5	6	8	5	7	4	8			
7	7	7	8	8	8	8	7	6			
6.6	7.5	7.5	7.2	8	6.5	7.8	6.6	7.3			
											
2011-1-E											
4	8	2	7	3	6	4	6	9			
6	7	6	7	4	5	5	5	7			
4	5	5	6	3	6	5	6	7			
7	8	6	8	4	4	4	5	7			
4	7	5	9	2	6	4	7	8			
4.88	7.13	5	7.38	3.25	5.5	4.38	5.75	7.5			
											
2011-1-F											
9	8	7	5	8	9	7	8	7			
8	7	7	2	6	9	6	8	7			
8	6	9	4	7	8	5	8	8			
9	8	9	3	7	8	9	10	9			
8	7	8	5	6	8	6	7	8			
9	8	9	7	7	8	8	8	8			
8.5	7.4	8.2	4.3	6.8	8.3	6.8	8.1	7.8			
											
2011-1-G											
6	5	6	3	5	7	7	7	7			
8	8	8	6	6	7	7	7	6			
9	7	9	5	6	5	6	5	4			
6	6	8	6	6	5	7	8	5			
6	6	7	6	7	8	7	7	6			
5	4	8	7	8	7	7	8	6			
6.6	6	7.7	5.6	6.3	6.5	6.9	7.1	5.7			
											
2011-2-A											
6	7	8	7	7	7	6	6	7			
8	8	8	9	6	7	7	8	8			
5	7	8	6	7	7	5	6	8			
5	7	7	6	7	7	6	6	7			
7	8	8	7	9	7	6	8	8			
6	6	6	6	7	6	5	7	7			
6.1	7.2	7.6	6.7	7.1	6.9	5.8	6.8	7.5			
											
2011-2-B											
5	7	9	6	8	7	9	9	8			
5	6	9	4	9	10	8	7	7			
4	2	6	3	7	5	8	7	6			
6	6	8	5	8	7	8	7	6			
6	6	9	4	8	7	7	8	7			
6	7	7	6	7	7	8	7	7			
5.4	5.9	8.1	4.7	7.8	7.1	8	7.4	6.8			
											
2011-2-C											
8	7	5	8	4	7	6	8	6			
7	7	4	5	4	4	4	6	7			
7	6	4	8	4	6	5	7	6			
5	6	3	6	2	5	4	6	4			
7	6	4	8	3	7	6	6	6			
6	6	4	6	5	5	6	6	5			
6.7	6.3	4	6.9	3.7	5.7	5.2	6.4	5.7			
											
2011-2-D											
6	6	5	6	7	7	5	6	6			
7	5	5	7	7	6	6	6	7			
4	6	6	5	8	8	6	6	7			
5	7	8	8	9	8	6	8	7			
8	9	9	8	8	8	7	8	8			
6	7	9	5	8	7	6	7	5			
6	6.6	7	6.5	7.8	7.4	6	6.8	6.7			
											
2011-2-E											
6	4	5	7	7	5	5	6	6			
5	8	7	7	8	6	5	7	8			
5	7	7	6	5	6	4	6	6			
3	8	7	6	8	3	5	6	7			
4	7	7	7	8	7	6	7	8			
4	6	7	7	6	6	5	6	8			
4.5	6.8	6.8	6.7	7.1	5.6	5	6.3	7.2			
											
2011-2-F											
5	7	5	6	6	9	3	7	6			
5	6	5	7	5	8	3	7	6			
7	5	7	7	4	4	3	8	6			
8	7	7	8	7	8	6	7	8			
9	8	8	7	5	7	4	7	6			
6	6	7	6	6	7	6	6	7			
6.6	6.5	6.5	6.8	5.5	7.3	4.1	7	6.4			
											
2011-2-G											
5	8	9	7	7	8	5	8	8			
4	8	9	8	7	8	6	7	7			
1	7	7	8	8	7	6	8	8			
4	7	7	7	7	8	7	5	6			
4	8	7	9	8	8	7	4	6			
5	8	8	7	7	7	8	6	8			
4	7.7	7.8	7.6	7.3	7.7	6.5	6.4	7.2			
											
2011-3-A											
8	7	6	5	7	8	5	7	7			
6	8	7	8	8	7	3	7	7			
6	7	6	8	8	8	5	6	6			
6	7	6	8	8	8	6	6	7			
9	7	7	7	8	9	6	7	7			
6	6	6	5	6	6	4	6	7			
6.7	7	6.3	6.9	7.6	7.7	4.9	6.5	6.9			
											
2011-3-B											
7	6	8	6	7	7	7	7	7			
8	6	7	4	6	4	5	7	5			
4	6	7	5	6	5	6	6	8			
6	8	8	6	7	6	6	7	7			
6	8	9	5	8	6	5	7	6			
6.25	6.75	7.75	5.25	6.75	5.63	5.75	6.88	6.63			
											
2011-3-C											
6	6	4	7	7	6	6	8	8			
5	5	3	4	6	6	3	7	7			
5	6	5	5	6	7	4	6	8			
6	8	5	8	9	8	4	8	8			
7	7	5	8	7	7	5	8	8			
4	6	5	6	7	8	2	5	9			
5.5	6.3	4.6	6.4	6.9	7	4	7.1	8			
											
2011-3-D											
8	7	8	4	7	7	4	6	8			
4	4	6	7	6	3	3	7	6			
4	6	7	6	8	6	3	8	4			
5	6	7	5	6	7	5	7	8			
5	7	6	7	6	5	5	7	7			
6	6	6	6	7	6	6	6	7			
5.2	6.1	6.6	5.9	6.6	5.8	4.3	6.8	6.8			
											
2011-3-E											
4	8	4	8	4	7	5	6	7			
3	5	4	5	5	6	7	7	8			
6	5	6	6	7	5	4	7	6			
7	8	8	9	6	6	6	6	7			
4	8	7	5	7	6	4	7	7			
9	9	8	9	8	8	7	8	8			
5.4	7.2	6.2	7	6.2	6.3	5.5	6.8	7.2			
											
2011-3-F											
4	5	6	3	6	7	6	5	5			
3	5	8	3	7	8	5	4	4			
4	6	7	4	6	7	7	7	7			
4	5	6	3	5	6	5	5	5			
4	4	5	2	6	6	6	4	6			
5	6	6	4	5	7	6	6	6			
4	5.2	6.3	3.2	5.8	6.8	5.8	5.1	5.5			
											
2011-3-G											
7	7	8	6	8	8	7	7	7			
6	6	7	5	6	8	6	6	7			
7	7	8	5	7	7	6	6	8			
9	8	8	7	6	5	7	7	7			
4	7	6	7	7	7	6	6	7			
7	6	8	5	7	7	6	5	6			
6.7	6.8	7.6	5.8	6.8	7.1	6.3	6.2	7			
											
2011-4-A											
3	4	6	5	5	5	4	6	7			
5	5	5	7	6	7	2	7	8			
5	5	5	6	6	6	4	6	7			
4	5	4	4	5	7	3	7	6			
5	5	5	6	6	6	4	7	6			
4.5	4.88	5	5.63	5.63	6.25	3.5	6.63	6.75			
											
2011-4-B											
2	8	3	4	4	6	3	6	7			
5	6	5	7	3	5	3	5	6			
2	4	4	4	4	5	3	5	6			
6	6	5	6	4	6	3	3	6			
5	7	6	7	5	5	3	7	7			
2	7	3	6	4	4	3	5	6			
3.6	6.4	4.3	5.7	4	5.2	3	5.2	6.3			
											
2011-4-C											
5	5	7	9	7	5	8	5	8			
4	6	6	7	7	5	8	6	7			
3	5	7	6	6	7	6	5	7			
3	7	8	5	5	6	8	5	6			
8	9	9	7	7	6	10	8	9			
4	7	8	9	6	4	8	6	8			
4.3	6.4	7.5	7.2	6.4	5.5	8	5.7	7.5			
											
2011-4-D											
8	7	8	7	7	7	7	7	7			
7	8	9	7	7	8	7	6	7			
7	7	8	6	7	6	7	6	6			
5	5	8	5	6	6	5	5	6			
4	6	8	7	8	6	7	5	6			
5	6	7	6	8	7	6	7	8			
6	6.5	8	6.4	7.2	6.6	6.6	6	6.6			
											
2011-4-E											
8	7	7	6	7	7	7	7	8			
6	7	7	5	7	7	6	7	7			
7	8	7	8	7	7	7	7	7			
7	7	6	7	6	8	7	6	5			
6	6	4	6	6	8	8	6	5			
8	7	7	6	7	7	8	7	6			
7	7	6.5	6.3	6.7	7.3	7.2	6.7	6.3			
											
2011-4-F											
3	5	6	4	7	5	5	5	5			
5	6	6	3	7	5	4	5	5			
6	7	7	5	7	6	7	6	5			
4	5	6	3	9	6	5	6	5			
3	5	6	3	5	6	4	6	6			
4.13	5.5	6.13	3.5	7	5.63	4.88	5.63	5.13			
											
2011-4-G											
7	4	6	3	8	6	7	8	7			
6	6	6	5	6	6	5	7	6			
7	7	6	5	6	5	5	7	6			
5	6	8	6	7	7	7	7	6			
6	7	7	5	7	8	6	7	6			
6	7	8	7	8	7	6	7	7			
6.2	6.3	6.8	5.2	7	6.5	6	7.1	6.3			
											
2011-5-A											
6	5	6	4	5	7	6	5	5			
6	5	6	3	6	7	6	6	7			
5	5	6	4	6	7	3	7	7			
4	5	5	5	7	7	7	8	7			
4	4	4	3	5	6	4	4	5			
5	5	5	3	6	7	5	5	5			
5	4.9	5.4	3.6	5.8	6.9	5.2	5.8	6			
											
2011-5-B											
5	6	7	7	6	5	6	6	7			
3	7	7	4	6	6	5	7	7			
3	7	6	5	6	6	4	7	7			
4	7	6	7	6	5	6	6	5			
4	7	5	8	7	6	6	7	7			
3.75	6.88	6.25	6.25	6.13	5.63	5.5	6.63	6.75			
											
2011-5-C											
6	8	7	7	8	8	5	7	8			
7	8	7	6	7	8	2	8	8			
6	6	7	7	7	8	5	6	8			
6	8	7	6	6	7	3	7	7			
6	7	5	8	7	9	4	6	6			
6.13	7.5	6.75	6.75	7	8	3.88	6.75	7.5			
											
2011-5-D											
6	7	7	8	4	7	2	6	7			
7	7	6	6	6	6	5	6	7			
6	6	5	6	5	6	4	6	6			
6	6	6	6	5	8	5	8	8			
6	7	6	6	6	8	5	7	8			
5	6	7	6	5	8	4	8	8			
6	6.5	6.2	6.2	5.2	7.2	4.3	6.8	7.4			
											
2011-5-E											
5	8	5	8	6	6	5	7	8			
6	8	5	8	6	7	5	8	9			
6	8	8	9	8	8	7	7	10			
7	7	6	8	7	6	2	7	8			
5	6	6	7	7	7	5	7	8			
6	7	7	7	6	6	6	7	8			
5.8	7.4	6.1	7.8	6.6	6.6	5.1	7.1	8.4			
											
2011-5-F											
6	7	5	6	8	8	7	8	7			
9	6	6	4	3	4	7	6	8			
7	6	7	4	6	5	6	6	6			
8	7	7	6	7	7	6	7	5			
8	7	8	7	7	7	7	7	7			
5	7	7	5	9	8	8	8	7			
7.2	6.7	6.7	5.3	6.8	6.6	6.8	7	6.7			
											
2011-5-G											
2	7	7	5	6	7	7	5	7			
2	6	8	5	8	5	8	6	6			
3	5	8	4	5	6	6	5	7			
4	6	7	7	7	5	7	6	6			
5	7	7	5	6	5	5	5	6			
3	5	7	3	6	7	6	7	7			
3.1	6	7.3	4.8	6.3	5.8	6.5	5.6	6.5			
											
2011-F-A											
9	7	8	8	7	9	7	8	8			
9	8	7	7	8	9	8	8	9			
9	7	8	7	7	9	7	8	8			
8	7	7	6	7	8	8	8	9			
10	9	9	7	8	8	8	8	9			
9	8	9	7	8	9	7	8	9			
9	8	8	8	7	8	7	8	7			
9	8	8	8	8	9	8	8	8			
9	8	8	8	7	9	7	8	9			
8	9	8	8	9	9	8	9	8			
8	7	8	7	7	7	7	9	8			
8.8	7.8	8	7.4	7.5	8.6	7.45	8.15	8.4			
											
2012-1-A											
6	8	3	7	6	4	4	4	8	2	6	7
5	8	4	8	6	3	4	4	9	2	7	7
4	7	4	8	8	4	4	3	8	1	9	9
5	5	4	7	4	5	3	3	6	2	5	8
7	8	4	8	6	4	6	4	8	2	8	8
5	7	3	7	6	2	6	5	7	2	6	7
5.3	7.3	3.7	7.5	6	3.7	4.5	3.8	7.7	1.9	6.8	7.6
											
2012-1-B											
6	4	7	3	6	7	6	4	4			
7	4	8	5	6	6	6	6	5			
6	4	7	3	6	7	6	7	8			
6	3	8	3	7	6	6	5	5			
6	4	6	3	7	7	8	6	6			
5	5	7	3	6	6	5	5	6			
6	4	7.2	3.2	6.3	6.5	6.1	5.5	5.6			
											
2012-1-C											
7	6	8	6	7	6	3	7	4			
5	5	6	5	7	7	3	5	5			
6	7	7	6	7	7	5	5	5			
5	7	7	6	7	7	6	6	6			
6	6	7	7	7	8	4	4	4			
5	6	6	6	6	7	6	6	6			
5.6	6.2	6.8	6	6.9	7	4.5	5.5	5			
											
2012-1-D											
6	4	3	4	4	7	2	7	6			
6	4	2	6	4	8	3	5	5			
5	7	5	8	6	6	2	8	8			
4	5	5	7	6	8	2	7	7			
7	6	6	5	5	7	3	6	7			
5	3	3	5	5	7	4	6	6			
5.5	4.8	4	5.8	5	7.2	2.6	6.5	6.5			
											
2012-1-E											
4	6	1	4	2	5	3	7	6			
2	4	2	4	4	6	1	5	7			
5	5	4	4	3	6	2	6	5			
8	6	3	4	3	6	2	6	9			
